word,coef
Medical,0.15977212112196254
Saleh,0.15977212112196254
Sana,0.15977212112196254
tribal,0.15977212112196254
says,0.15972528040727282
Vladimir,0.1595960662704897
excluded,0.15902683696356737
church,0.15900538255917804
happened,0.15876320891214787
Clinton,0.15827869393746663
Senate,0.15827869393746663
elderly,0.15827869393746663
Jerusalem,0.1582509501046932
uncertainty,0.15806928434333584
lay,0.15782504745813603
Nov,0.15762981457380354
restore,0.15754188077773776
demobilise,0.15741215105324496
Manz,0.1573292534411922
strike,0.1572330254123247
districts,0.15718676921961788
story,0.15717687801495708
FARC,0.1565304499065292
Ninja,0.15647715718419664
Zulu,0.15647715718419664
Mohamed,0.1564564149701433
reciprocate,0.15596075609418447
prevailing,0.15573502914549556
looting,0.1556599553229544
takes,0.15485220051359744
2007,0.15437350428359903
southeastern,0.1543681833321812
immediate,0.1542101166619899
jointly,0.1541664050552894
comments,0.1537720382502839
Casab,0.15303866528298551
Murat,0.15303866528298551
Service,0.15303866528298551
Services,0.15303866528298551
Source,0.15303866528298551
TM,0.15303866528298551
WEFE,0.15303866528298551
interprets,0.15303866528298551
thanked,0.15303866528298551
next,0.15217710359283393
detail,0.15216721488312515
Kashmir,0.1520073647081118
Northern,0.15133810072463433
subsequently,0.15122184599453525
murdered,0.15105937789015134
ECOMOG,0.15088317870444468
disrupt,0.1508289938515798
present,0.1505228708750736
Bank,0.15051056491455989
Camacho,0.15024059367719578
Solis,0.15024059367719578
congratulations,0.15024059367719578
documents,0.15024059367719578
settlement,0.15002614253775895
workers,0.14986420233762834
eye,0.1494863043808806
recent,0.1494442912462669
respectively,0.14876856832197916
reciprocal,0.14858036918201104
weeklong,0.14858036918201104
Ababa,0.14847603520853828
cease,0.14819350236603768
avoided,0.14791830925955357
Capt,0.14783649019322773
Saulet,0.14783649019322773
Saharan,0.1476436386736925
issued,0.1474714951531785
union,0.14736858904978536
silence,0.14640595420145985
national,0.14629976345198406
Addis,0.1459209108147115
Reporter,0.14549946804859074
World,0.14549946804859074
suspension,0.14549946804859074
homed,0.1454539048006128
resources,0.14482783206490954
went,0.14473116798772306
review,0.14462858543519083
sign,0.14343538023599808
revive,0.14343180740221548
Guerrero,0.1433986524328952
work,0.1433237883008326
Kolelas,0.1432992374838498
Nicaragua,0.14289176798713657
encourage,0.14284490772229438
17th,0.14283923882186908
Gortari,0.14283923882186908
pact,0.1415582086423559
Somalis,0.14116325225789808
guarantee,0.14114035292988944
defined,0.13943174682257858
Cross,0.13909411573143896
NTB,0.13855969151354183
tekst,0.13855969151354183
Gurirab,0.13756007029791165
Dec,0.13738362883533214
1967,0.1373818071408804
organized,0.1373818071408804
seats,0.1373818071408804
promotion,0.13727228177492268
squads,0.13439117558696587
sympathisers,0.13439117558696587
ultra,0.13439117558696587
concentrate,0.13427794759045675
honour,0.133687810752603
690,0.1333160576194309
Joao,0.13303733229887021
Bimbo,0.13249410371137782
bitter,0.13249410371137782
insurgents,0.13206811996449677
night,0.13204219898367692
Maya,0.13183453152740823
RCSS,0.13174838829730764
expectations,0.1308874632689933
offering,0.13061314161845194
endorses,0.12968153037593108
obtain,0.12963776557736556
referendum,0.1293364389379179
creation,0.1292558200148023
Aung,0.12918699645294843
Luu,0.12918699645294843
Sai,0.12918699645294843
Taunggyi,0.12918699645294843
Thu,0.12918699645294843
unilaterally,0.1283123269597392
looks,0.12815367672736397
displacement,0.12812651682427562
experts,0.12797744688269388
enemies,0.12777061615227142
La,0.12773695890836675
Russian,0.1275691526337044
Meja,0.12728388374031857
southwestern,0.12705712053454044
sake,0.12699486560542902
Deli,0.12656517303322865
resolve,0.1264499784325735
Marcos,0.1260295660319967
terrorism,0.12596911092990815
raised,0.12589129670148208
constitutional,0.12581202625164847
certainly,0.12572466958685902
peaceful,0.12566096916088706
Presse,0.12526183478973923
capture,0.12468221629769088
IRIN,0.1234041541027458
temporarily,0.12307325447829229
laying,0.12269409810609651
brutal,0.12252479390197088
quoted,0.12231819533052982
Djibouti,0.12208309839069022
Kalonzo,0.12191167113285645
so,0.12182582611664791
democracy,0.12166927017007446
Anthony,0.12165090823059344
editorial,0.12158679621831822
phase,0.12127101230963475
save,0.12117721499688602
Azawak,0.12112808375797077
dismissed,0.12093893857100542
during,0.12064667285320027
00,0.12061687899313396
Kenyan,0.12013317775019278
peace,0.12009414081297727
mentioned,0.11995951271302413
Nine,0.11960240119419854
ignited,0.11960240119419854
Germany,0.11866304898464952
create,0.118353517099198
Colonel,0.11830735180563448
opened,0.11776425036048965
Africa,0.11767290483904966
staff,0.11762441192564715
UN,0.11754624589465126
prosperity,0.11738087528302527
Ahlhaji,0.11715651013673165
Military,0.11592262065123704
created,0.11540107120986695
Church,0.11506033979861766
Humberto,0.1147977466142093
primate,0.1147977466142093
immediately,0.11464509058405821
pledges,0.1145756163281248
Arroyo,0.11402605291012383
Malaysia,0.11402605291012383
Moro,0.11402605291012383
killed,0.11367110774157152
Algeria,0.1134387994354441
Beiba,0.1134387994354441
Mahfoud,0.1134387994354441
Air,0.11322079255432893
proposed,0.11222436984611678
implemented,0.11197231543699218
Managua,0.1115452839239122
Ajello,0.11089614538644757
mounting,0.11031443807401692
water,0.10905320187298068
Eritrea,0.10892159040178659
kept,0.10878954944657918
joined,0.10845474759531787
doing,0.10805080209293833
Mungua,0.1075801968811299
Pays,0.1075801968811299
and,0.10757418797314652
forthcoming,0.10680473202641477
inked,0.10650178675602298
exercise,0.1060870147146197
salvage,0.10598173234980723
joint,0.1057800597722236
pave,0.10525176739558478
San,0.1035485898269852
hard,0.10261995149797162
orders,0.10196655043851242
exchange,0.10180406296396101
eligible,0.10152474759119712
destruction,0.10137754418138362
disaffected,0.10091181658234402
mortars,0.10091181658234402
THE,0.10076071724260827
external,0.10067583949368086
Farabundo,0.0998331855741218
Marti,0.0998331855741218
told,0.09958038830330332
Instead,0.09923284767929352
ruling,0.0989613177421968
them,0.09886363367141063
interference,0.09814325801839488
Nino,0.09743239532989309
lull,0.09641775810903051
military,0.09638872050188099
respected,0.09589962812885516
cause,0.09586834835116706
Spokesman,0.09573944846041862
resolving,0.09525591970982875
attended,0.09438280842376286
faltering,0.09418301611495636
effort,0.09287001928334487
service,0.09258029044171884
agreeing,0.09255670354529383
observer,0.0921839193686794
South,0.09193544940430441
spilled,0.0918489396953469
bombed,0.09121585859715964
scrapped,0.09121585859715964
Ankunda,0.09102300256277188
Paddy,0.09102300256277188
Diarra,0.0907884088998258
Seydou,0.0907884088998258
company,0.0907884088998258
Mission,0.09064530782610522
sure,0.09048753823538525
spokeswoman,0.0903628342753581
evacuation,0.09033003356658814
bore,0.09030927997325472
fruit,0.09030927997325472
peoples,0.09030927997325472
Co,0.09029618218836238
Belarus,0.08993073252743278
Nicaraguans,0.08924976765512223
repatriate,0.08924976765512223
withdrawal,0.08917433453553436
democratically,0.0890912546421995
Ssemogerere,0.08899917912551908
northerners,0.08899917912551908
Interior,0.08895713660368228
old,0.0886568607483512
Moscow,0.08815131318866676
Soro,0.08803011730398871
regroup,0.08774597982300916
veteran,0.08770757923301256
shooting,0.0869551296554773
end,0.08639094692333033
IIvory,0.08633979535264193
sub,0.086162337144712
Putin,0.08609759958497346
Yugoslavia,0.08581876582065406
House,0.08567480361391241
remnant,0.08499759281615735
heavy,0.08497167719481885
signatories,0.08494433091450848
31st,0.08485302517026286
attached,0.08485302517026286
Kitgum,0.08394063075456898
entitled,0.08366027454632217
abandoned,0.08337872650053141
governor,0.083079163524368
built,0.08287391188187349
fractured,0.08208640784996604
scupper,0.08208640784996604
threatening,0.08025021347526828
Familia,0.08024502575888004
Ouattara,0.08011457394630986
ways,0.08007823432916046
exiled,0.07991430835872418
stricken,0.0797584718749223
gave,0.07946563099218684
23,0.07943712307678905
instead,0.07939988741839249
year,0.07937437044581838
DELHI,0.07914343228241047
PTI,0.07914343228241047
Bosco,0.07907035217228885
Ndayikengurukiye,0.07907035217228885
administration,0.07900412455093314
8th,0.07835574296501598
Somali,0.07799222429066766
casualties,0.07783941412087604
comment,0.07769134211473214
Dogolea,0.07740834603062807
Enoch,0.07740834603062807
anthem,0.07740834603062807
singing,0.07740834603062807
Ilopango,0.07702259420651233
SULAIMANIYAH,0.07675241661986168
actors,0.07635917566443406
steps,0.07617185498112666
Fire,0.07595485305205663
agrees,0.07585562806998097
battles,0.07553499529064082
young,0.07524360537430036
mediator,0.07444432612793161
Human,0.07414286415850502
attempt,0.07413943269861817
Unity,0.07408878566803848
demands,0.07383692305667003
Vice,0.07359495163625035
Morocco,0.07333085758768848
Turkey,0.0729713355052062
30,0.07287409833212229
know,0.07282467703679354
needs,0.07275099256705297
bilateral,0.07266703547230113
Financial,0.0725382711441103
remaining,0.07225932559356629
gesture,0.07166818612766368
erupted,0.07166189117116334
enhance,0.07137718193331744
assassinations,0.07121974034990283
moving,0.07097349891315943
consolidate,0.07078695751018621
Anti,0.07076475611621025
Engagement,0.07076475611621025
Ex,0.07076475611621025
Roadmap,0.07076475611621025
Transition,0.07076475611621025
spoke,0.07020787757879385
warning,0.06923250510277862
guns,0.06898142144404648
securing,0.06839798457907181
quite,0.06833031549758664
supporting,0.06803514476613398
eased,0.06674791944961231
significant,0.0667099824283551
delicate,0.06655601635889391
27th,0.06640388482920093
Domitien,0.06597456496535196
belated,0.06597456496535196
Cessation,0.06480521358300638
Hostilities,0.06480521358300638
failure,0.0628756214922227
simply,0.06267044813284983
KNPP,0.06242740536559889
evacuating,0.062177529249487364
recontras,0.062177529249487364
definitive,0.0616873230435808
stronger,0.0613112884693649
cover,0.06068275512770839
Leonard,0.06066159462378981
Nyangoma,0.06066159462378981
blame,0.06037641146280487
Minsk,0.0603338148106676
millions,0.05998317016458282
appointment,0.05993808814076683
formally,0.059749319588431216
these,0.059488716189634444
while,0.05948634592117842
northeastern,0.059374886168494484
Yesterday,0.05911445590333375
Ziguinchor,0.05876774675964164
fire,0.0587400124957715
oldest,0.05851705463458005
decade,0.05766384390490148
Prime,0.05673751850771805
term,0.05612993925829296
guerilla,0.05611658914295434
neighboring,0.055965333488738694
Apr,0.05570193294700333
After,0.055453018201419596
raids,0.0547139285904783
Troops,0.05444130844236241
Rwandese,0.054370789029146306
delays,0.054370789029146306
Aberdeen,0.05424589572953594
seafront,0.05424589572953594
powerless,0.054213584104013175
ignored,0.05392166897546463
Abdullah,0.053696577660178296
ratifying,0.05305966448131962
International,0.052269588331285644
Johannes,0.052042623139707485
Swiss,0.052042623139707485
Casamance,0.051933741034793784
inclusive,0.05135850145029358
grower,0.05122999619878532
prevented,0.050445767692715346
refusing,0.0498803699646259
comprehensive,0.049862958549703365
beyond,0.049632654186066744
death,0.049377833826381445
decreased,0.049128788186598216
require,0.04892219186251151
respect,0.04891870807905058
via,0.048822492441636944
claim,0.04851157668377251
fallen,0.04840481998440238
Bernardo,0.04838047573540775
Ndayizeye,0.04824083728991688
operations,0.04809997882338296
base,0.0480774745217562
visits,0.047659788475072205
resolved,0.0464659581577439
Taliban,0.046434754012712375
30th,0.045300153796260435
Pakistani,0.044147222503043856
send,0.0435644262074405
approved,0.04343791491955622
camps,0.04278425354462834
rage,0.042580491356263885
divisions,0.04255838559050537
affirmed,0.04169972493913229
runoff,0.04149129021640206
elect,0.041414259081108545
defeated,0.041210679340508705
152,0.041054946942249544
root,0.04095457086140685
militia,0.0408503693621092
paving,0.0404673725323397
use,0.040393474566585263
El,0.04025673109587538
seems,0.03931385194076292
suspected,0.03903244274781676
regular,0.03877527462012903
07,0.038761274723604855
separatists,0.038651610532019376
Maxwell,0.03826260100035331
arms,0.03803400335514684
anarchy,0.03735609506629023
Brigadier,0.03685591391612089
negotiations,0.03674491524277107
Europe,0.036492496713952716
Holy,0.03642439740930006
renewed,0.036015084358206634
reconstruction,0.035372551735171925
Mexico,0.035334483362795835
yet,0.03523582753722345
Indians,0.03518802044477287
both,0.03508009300798855
local,0.03504989937775618
body,0.035001855581229674
Salvador,0.034996473476708756
interview,0.03487086807282434
Aideed,0.03451591924981584
aggression,0.034338485074237646
verbal,0.034338485074237646
29,0.03373425089447893
2008,0.03348157469829393
crossed,0.03348157469829393
moment,0.033243476021607654
disengagement,0.03251541170055189
Talks,0.03242552475753896
war,0.03240562858657978
their,0.03203445999899755
links,0.031556744829831146
contested,0.031531631784902425
adding,0.031060755470077417
Alhaji,0.031050253670756034
few,0.031043073155236134
Roman,0.03058247340932188
field,0.0301264801405203
starting,0.030097797005327026
Pascal,0.029944651777095696
MJP,0.02916860970034907
outlawed,0.02894948072564557
Group,0.027612042146036214
towns,0.02753153156969365
seen,0.027488920094062702
head,0.027150201440376193
convinced,0.026602726845210978
parliamentary,0.026379185024216406
companies,0.02554862412763892
met,0.02533286593354367
goal,0.0250345642919986
re,0.02502131365637114
Prince,0.024900840837349697
city,0.024749336018375506
traded,0.024592742616235008
Ortega,0.02419223065187759
130,0.024151048815551614
380,0.024151048815551614
Matagalpa,0.024151048815551614
stormed,0.02343812044869703
Nepal,0.02338450149787752
overnight,0.023242478361490876
mechanisms,0.022878015915224287
appear,0.022782461921996344
distance,0.022283705412357663
satellite,0.022229732467923313
miles,0.022117138002640715
enough,0.02204376937956473
This,0.02200376390073705
18th,0.02198688100297722
Easter,0.021863616061951044
Torit,0.02177716197498719
Party,0.021543002182493887
Against,0.021437425001184666
US,0.02110450549685261
American,0.02105696230754378
MPs,0.021039524347306215
SAN,0.02084358987970253
1991,0.020733580550163055
has,0.020641819230841393
act,0.020434531950854193
1400,0.020206253661718604
corridor,0.020124852983575137
Tanzania,0.0200184989764714
Jose,0.01994942624083408
Commission,0.01987270853278883
accuse,0.019536638058885086
led,0.01912648342040414
Bahr,0.01911839287858097
Ghazal,0.01911839287858097
explained,0.01861038496397316
disarmament,0.01845979358508561
bid,0.018262921774632318
9th,0.018243743706907463
el,0.018242387608480737
victims,0.017907289927634795
right,0.017861550363204137
there,0.017795525147595387
1996,0.017359679298761248
reiterated,0.016665890760315133
advantage,0.016328202401913905
more,0.016048397470384224
journalists,0.015947387298514748
accept,0.0152555833263886
fighting,0.015047679778722733
goes,0.014941057413635939
going,0.014516464699395187
video,0.014331643877429079
Behari,0.014112235187300936
wanted,0.013914954300602078
countrywide,0.013460981641825187
guerillas,0.013417019214928909
Ecowas,0.01313549974254552
unabated,0.013113765150045975
integration,0.012785981075777358
All,0.012306351037440516
Zuluaga,0.012109570212252709
incumbent,0.012109570212252709
multinational,0.011968448979811891
Abbot,0.011915519658583172
BOGOTA,0.011513012224210223
Diamacoune,0.011328521250760842
Senghor,0.011328521250760842
Oscar,0.011089747595748175
Oumarou,0.011005137632706776
Seyni,0.011005137632706776
drive,0.010634693460495837
Sankoh,0.01021899717614358
MLC,0.00984590677703484
Yormie,0.009260069471546784
Adou,0.009022524490147373
Assoa,0.009022524490147373
respond,0.008873396338225342
Gbagbo,0.008247647132157282
independent,0.008190247729856465
aid,0.007629694455019154
row,0.007422678570374042
planes,0.007370883557174079
narrowly,0.007184049882954697
flown,0.007177333095753441
unexpectedly,0.007177333095753441
entered,0.006883686840993164
rejecting,0.006830139523705453
JEM,0.006826453546331435
Nile,0.006734924563443989
attention,0.006249766155209335
rights,0.005777052831878793
ask,0.00529461566267142
Tutsi,0.005260366200320998
implementing,0.004927965354080903
therefore,0.00459885831180723
concessions,0.0039853495913372144
03,0.0039684993442158124
AUC,0.003273838548043362
defend,0.002933100793579113
loss,0.0027744850580590785
things,0.0026425095475675064
UPDF,0.002454859980676613
City,0.0023520379145235
Two,0.001715643811802836
Kofi,0.0016494609857945763
Economic,0.001070163418124881
accusations,0.0009753422639081077
supports,0.0007363083386038027
0000,0.0
00PM,0.0
00h,0.0
10Sept2013,0.0
1900,0.0
1944,0.0
1969,0.0
1973,0.0
1995,0.0
2200,0.0
228,0.0
230,0.0
260,0.0
28th,0.0
32,0.0
3711,0.0
420,0.0
479,0.0
53,0.0
537,0.0
572,0.0
59,0.0
66,0.0
70,0.0
82,0.0
97,0.0
AMIS,0.0
AMISOM,0.0
ANNOUNCER,0.0
ANTONIO,0.0
ANWR,0.0
APA,0.0
APRD,0.0
AQIM,0.0
AT,0.0
Aaron,0.0
Abandi,0.0
Abdallah,0.0
Abdillahi,0.0
Abdoulaye,0.0
Abdul,0.0
Abyei,0.0
Acceptance,0.0
Accepting,0.0
Acland,0.0
Action,0.0
Adam,0.0
Agwai,0.0
Agyepong,0.0
Akuse,0.0
Alas,0.0
Albuquerque,0.0
Allen,0.0
Allied,0.0
Also,0.0
Amama,0.0
Americans,0.0
Analysts,0.0
Any,0.0
Appolinaire,0.0
Arbour,0.0
Areikat,0.0
Arias,0.0
Arman,0.0
Aronda,0.0
Around,0.0
Assets,0.0
Attending,0.0
Australian,0.0
Austria,0.0
Awua,0.0
Azerbaijan,0.0
Aziz,0.0
BRIEN,0.0
Baghdad,0.0
Bantu,0.0
Banyamulenge,0.0
Basankusu,0.0
Basotho,0.0
Before,0.0
Beltran,0.0
Benghazi,0.0
Benjamin,0.0
Bernd,0.0
Bleaju,0.0
Bloch,0.0
Blolequin,0.0
Bohoku,0.0
Boi,0.0
Boko,0.0
Booth,0.0
Bouhali,0.0
Brigye,0.0
Bring,0.0
Bringing,0.0
Building,0.0
Bunagana,0.0
Burkina,0.0
Burundians,0.0
Business,0.0
Butiye,0.0
Byumba,0.0
CD,0.0
Calderon,0.0
Cameron,0.0
Campbell,0.0
Cape,0.0
Castao,0.0
Certainly,0.0
Child,0.0
Chowdhury,0.0
Chuck,0.0
Civil,0.0
Clark,0.0
Closed,0.0
Coca,0.0
Cola,0.0
Commissioner,0.0
Company,0.0
Control,0.0
Convention,0.0
Conventions,0.0
Cooreman,0.0
Cotonou,0.0
County,0.0
Cyprus,0.0
DDRRR,0.0
DEADLY,0.0
DISCUSS,0.0
DPKO,0.0
DPR,0.0
Daloa,0.0
Danilo,0.0
Darod,0.0
Death,0.0
Declare,0.0
Delegations,0.0
Deng,0.0
Denis,0.0
Destroy,0.0
Dia,0.0
Dick,0.0
Dini,0.0
Dinka,0.0
Divestiture,0.0
Do,0.0
Doha,0.0
Domenici,0.0
Due,0.0
ECOWASCeasefire,0.0
Eagleton,0.0
Early,0.0
Eelam,0.0
Effective,0.0
Efforts,0.0
Ekurhuleni,0.0
Elman,0.0
Embassy,0.0
Embattled,0.0
Energy,0.0
Envoy,0.0
Envoys,0.0
Eric,0.0
Estimates,0.0
Everything,0.0
Existing,0.0
Exploration,0.0
Ezequiel,0.0
FCO,0.0
FLAA,0.0
FM,0.0
FRONTLINES,0.0
Facing,0.0
Fall,0.0
Far,0.0
Faso,0.0
Fight,0.0
Firstly,0.0
Fonseca,0.0
Four,0.0
Frederick,0.0
Free,0.0
Frente,0.0
Furthermore,0.0
Gahungu,0.0
Gal,0.0
Gbadolite,0.0
Genocide,0.0
Good,0.0
Gordon,0.0
Goulimine,0.0
Greater,0.0
Guarantees,0.0
Gukovo,0.0
Gullit,0.0
Guys,0.0
HENRY,0.0
Hagel,0.0
Haggling,0.0
Hall,0.0
Hannay,0.0
Haram,0.0
Hard,0.0
Head,0.0
Health,0.0
Henry,0.0
Herzegovina,0.0
Hike,0.0
Hirondelle,0.0
Hizbollah,0.0
Holbrooke,0.0
Holomisa,0.0
Houla,0.0
Hubert,0.0
Hussein,0.0
ICGL,0.0
ICGLR,0.0
IHS,0.0
ILLEGAL,0.0
IS,0.0
ISIL,0.0
ISSG,0.0
Ian,0.0
Ilunga,0.0
Impact,0.0
Implications,0.0
Increase,0.0
Insight,0.0
Iraqi,0.0
Isha,0.0
Isma,0.0
Issues,0.0
Isteach,0.0
JMC,0.0
JTC,0.0
JTF,0.0
Jacob,0.0
Jakkie,0.0
Jammeh,0.0
Jensen,0.0
Jibutian,0.0
Jimmy,0.0
Johannesburg,0.0
KACC,0.0
KRUI,0.0
KUNM,0.0
Kabanda,0.0
Kaire,0.0
Kamlapa,0.0
Karaha,0.0
Karikurubu,0.0
Karim,0.0
Kaunda,0.0
Kazembe,0.0
Keithly,0.0
Kelly,0.0
Kerubino,0.0
Key,0.0
Khalid,0.0
Khalil,0.0
Ki,0.0
Kigali,0.0
Kisenkoetter,0.0
Kiyonga,0.0
Kokang,0.0
Kono,0.0
Krahn,0.0
Kristie,0.0
Kromah,0.0
Kwabena,0.0
Kyunga,0.0
LANL,0.0
LDP,0.0
LEADERS,0.0
LEONE,0.0
Laisamis,0.0
Lakela,0.0
Land,0.0
Leaders,0.0
Leftist,0.0
Lekuton,0.0
Lemos,0.0
Less,0.0
Let,0.0
Limpopo,0.0
Linas,0.0
Line,0.0
Linked,0.0
Long,0.0
Longin,0.0
Look,0.0
Los,0.0
Luanda,0.0
Lubenik,0.0
Luk,0.0
Lurd,0.0
Lusa,0.0
MANN,0.0
MARGARET,0.0
MODEL,0.0
MOMENT,0.0
MUCHAVE,0.0
MUSAYEV,0.0
MVT,0.0
Macedonia,0.0
Mahachi,0.0
Mai,0.0
Main,0.0
Makenga,0.0
Makuei,0.0
Manchar,0.0
Mancuso,0.0
Mandate,0.0
Mandingo,0.0
Mara,0.0
Marco,0.0
Marcoussis,0.0
Maria,0.0
Marines,0.0
Marsabit,0.0
Mbuende,0.0
McClellan,0.0
McFarland,0.0
Mega,0.0
Member,0.0
Members,0.0
Mende,0.0
Messrs,0.0
Miguil,0.0
Mijango,0.0
Milton,0.0
Minani,0.0
Minimum,0.0
Ministers,0.0
Mobilize,0.0
Mobutu,0.0
Monterrey,0.0
Mopheme,0.0
Moses,0.0
Motlanthe,0.0
Moussa,0.0
Mugabe,0.0
Muhammadu,0.0
Muhirwa,0.0
Muqtada,0.0
Muse,0.0
Mustafa,0.0
Muteka,0.0
Muzuri,0.0
Mwanza,0.0
NCA,0.0
NIC,0.0
NPP,0.0
Nato,0.0
Nazi,0.0
Negotiators,0.0
Netanyahu,0.0
Nevertheless,0.0
Newly,0.0
Newscaster,0.0
Ngoma,0.0
Nguen,0.0
Nhial,0.0
Nhido,0.0
Nic,0.0
Not,0.0
Nourredine,0.0
Ntahomvukiye,0.0
Nteturuye,0.0
Nuer,0.0
Numerous,0.0
Nzeyimana,0.0
Nzo,0.0
ONUSAL,0.0
Of,0.0
Official,0.0
Okah,0.0
Okoto,0.0
Oldest,0.0
Oliver,0.0
Olympics,0.0
Ondimba,0.0
Oosterveld,0.0
Other,0.0
Our,0.0
Outlook,0.0
Oxfam,0.0
PANA,0.0
PARTICIPANTS,0.0
PESSIN,0.0
PHOTO,0.0
POLITICS,0.0
Pahad,0.0
Paiva,0.0
Partly,0.0
Pastrana,0.0
Patriots,0.0
Paul,0.0
Peacekeepers,0.0
Peacekeeping,0.0
Persian,0.0
Personal,0.0
Perspective,0.0
Phase,0.0
Photo,0.0
Pleuger,0.0
Plutonium,0.0
Poindexter,0.0
Pool,0.0
Pope,0.0
Potential,0.0
Potgieter,0.0
Pozos,0.0
Praia,0.0
Pres,0.0
Prior,0.0
Programme,0.0
Pronk,0.0
Proposal,0.0
Purgin,0.0
QUIET,0.0
Qadhafi,0.0
REVIEW,0.0
RICE,0.0
RIVERS,0.0
ROBERTSON,0.0
Raging,0.0
Ralito,0.0
Raul,0.0
Recommend,0.0
Reform,0.0
Relation,0.0
Relations,0.0
Remaining,0.0
Rene,0.0
Renk,0.0
Representative,0.0
Resolution,0.0
Revulutionary,0.0
Right,0.0
Robertson,0.0
Robin,0.0
Roughly,0.0
Rover,0.0
Royal,0.0
Ruidoso,0.0
Rukingama,0.0
Russians,0.0
SADR,0.0
SOLEDAD,0.0
SRF,0.0
Saddam,0.0
Santamaria,0.0
Sarkozy,0.0
Saudis,0.0
Sciutto,0.0
Scores,0.0
Scott,0.0
Second,0.0
Securing,0.0
Separate,0.0
Set,0.0
Seventeen,0.0
Severin,0.0
Shadley,0.0
Shame,0.0
Shuwa,0.0
Sicilia,0.0
Silwamba,0.0
Small,0.0
Smara,0.0
Sochi,0.0
Society,0.0
Speaker,0.0
Specific,0.0
Springs,0.0
Sreenivasan,0.0
Stakeholders,0.0
Stay,0.0
Steve,0.0
Still,0.0
Studies,0.0
Subsequent,0.0
Supervision,0.0
Supplied,0.0
Support,0.0
Sussex,0.0
TJRC,0.0
TOFIG,0.0
TOPICS,0.0
Tam,0.0
Tambwe,0.0
Tar,0.0
Task,0.0
Tax,0.0
Team,0.0
Technical,0.0
Ten,0.0
Terror,0.0
Then,0.0
Therefore,0.0
Third,0.0
Thirdly,0.0
Thomas,0.0
Tim,0.0
Timothy,0.0
Together,0.0
Tom,0.0
Tutsis,0.0
UKRAINE,0.0
UNAMSIL,0.0
UNHCR,0.0
UNOMIL,0.0
UNTSO,0.0
Unit,0.0
Unita,0.0
Unless,0.0
Unveiling,0.0
Up,0.0
Uprona,0.0
Uruguayan,0.0
Uthman,0.0
VAO,0.0
Valentim,0.0
Vance,0.0
Verde,0.0
Verification,0.0
Veteran,0.0
Vitonas,0.0
WARNER,0.0
WFP,0.0
Wade,0.0
Wage,0.0
Wall,0.0
Wamalwa,0.0
Watt,0.0
Werfashana,0.0
Whilst,0.0
Why,0.0
Wimhurst,0.0
Winter,0.0
Woewiyu,0.0
Wolpe,0.0
Words,0.0
Would,0.0
Yangon,0.0
Yasser,0.0
Yet,0.0
Zetas,0.0
abandoning,0.0
aboard,0.0
abrupt,0.0
accountability,0.0
accuses,0.0
acease,0.0
achieving,0.0
acknowledges,0.0
acolytes,0.0
acquired,0.0
ad,0.0
adequate,0.0
adhere,0.0
adherence,0.0
adhering,0.0
advancing,0.0
adversaries,0.0
advisers,0.0
affair,0.0
affects,0.0
afforded,0.0
africa,0.0
aged,0.0
agendas,0.0
aligned,0.0
alludes,0.0
alter,0.0
alternative,0.0
altitude,0.0
altruistic,0.0
amenable,0.0
amendment,0.0
amendments,0.0
amount,0.0
analysed,0.0
analysis,0.0
annnounced,0.0
annual,0.0
answers,0.0
ante,0.0
antinational,0.0
anybody,0.0
applies,0.0
appointing,0.0
appropriate,0.0
approve,0.0
arbitrated,0.0
arguable,0.0
argue,0.0
arm,0.0
armaments,0.0
armies,0.0
armyin,0.0
arrangment,0.0
array,0.0
arrested,0.0
artist,0.0
ashore,0.0
aside,0.0
aspirations,0.0
assembled,0.0
assembly,0.0
assesses,0.0
assessing,0.0
assessment,0.0
assistants,0.0
associated,0.0
assumed,0.0
assuming,0.0
asymmetric,0.0
attackers,0.0
attorney,0.0
authorised,0.0
authorization,0.0
authorize,0.0
authorship,0.0
avail,0.0
avenue,0.0
aver,0.0
average,0.0
awaited,0.0
backer,0.0
badly,0.0
baffled,0.0
banditry,0.0
barbarous,0.0
basically,0.0
battlefield,0.0
bear,0.0
bearing,0.0
bears,0.0
becomes,0.0
beefed,0.0
begins,0.0
behaviour,0.0
belligerent,0.0
besides,0.0
big,0.0
bigger,0.0
bill,0.0
bit,0.0
blatant,0.0
bloc,0.0
blockaded,0.0
blocking,0.0
blocks,0.0
blueprint,0.0
blunder,0.0
bluntly,0.0
bogged,0.0
bolster,0.0
bomb,0.0
bombard,0.0
bombardments,0.0
boomed,0.0
boots,0.0
born,0.0
bound,0.0
boundary,0.0
brandish,0.0
breach,0.0
breakdowns,0.0
breaks,0.0
brethren,0.0
bringing,0.0
broadening,0.0
brutality,0.0
bucket,0.0
bully,0.0
burn,0.0
burning,0.0
bush,0.0
business,0.0
businessmen,0.0
byword,0.0
calendarise,0.0
calmed,0.0
calming,0.0
camp,0.0
campaigning,0.0
capability,0.0
capacity,0.0
capitals,0.0
carefully,0.0
causalities,0.0
causing,0.0
cautioned,0.0
cautiously,0.0
cellblock,0.0
centred,0.0
certitude,0.0
chair,0.0
chaired,0.0
championship,0.0
chances,0.0
change,0.0
changed,0.0
changes,0.0
channel,0.0
channels,0.0
chart,0.0
checkpoints,0.0
chieftains,0.0
choking,0.0
churchman,0.0
